seed,rolling_val_rmse_mean,rolling_val_rmse_std,rolling_val_mae_mean,rolling_val_mae_std,rolling_val_mse_mean,rolling_val_mape_mean,rolling_val_direction_acc_mean,final_valid_rmse,final_valid_mae,final_valid_mse,final_valid_mape,final_valid_direction_acc,test_rmse,test_mae,test_mse,test_mape,test_direction_acc,train_rmse,train_mae,train_mse,train_mape,train_direction_acc,best_epoch_final
43,2.301605681497492,0.3620488300481296,1.7380729516347249,0.38858351215884174,5.428468068440755,0.02645243580142657,0.2333333333333333,2.090485148178441,1.6691526174545288,4.370128154754639,0.025443030521273613,0.6666666666666666,15.73592219847707,12.344099044799805,247.61924743652344,0.1249241828918457,0.95,3.1546832435582974,2.1759822368621826,9.9520263671875,0.02713257446885109,0.4386252045826514,11
44,2.327325838453356,0.39540644465089264,1.7628101507822673,0.4194520637715067,5.572791814804077,0.026816898956894875,0.45,2.4771096380284576,1.9818179607391357,6.136072158813477,0.030186524614691734,0.6666666666666666,15.738625915343595,12.504063606262207,247.704345703125,0.12716880440711975,0.95,3.3126491297135283,2.448117971420288,10.973644256591797,0.03052794747054577,0.4402618657937807,8
42,2.145098561644487,0.2666291002510643,1.6331680615743,0.3034665670004244,4.6725389162699384,0.024896932144959767,0.37222222222222223,2.6159160201448906,2.1258745193481445,6.843016624450684,0.03239058330655098,0.6666666666666666,16.16734915534818,12.904719352722168,261.3831787109375,0.13160844147205353,0.95,3.8066754483880487,2.986703634262085,14.490777969360352,0.03706951066851616,0.4402618657937807,1
