selection_context,p,d,q,mse,rmse,mae,mape,direction_acc,selected,history_rows,forecast_origin,label_availability_rule,fold
fold_2,3,0,1,9.408834457397461,3.067382346137739,2.4922327995300293,0.037553898990154266,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,1,0,2,9.413729667663574,3.068180188265281,2.4935343265533447,0.03757419437170029,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,3,0,0,9.498934745788574,3.0820341895878727,2.5075504779815674,0.03778434172272682,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,3,0,2,9.532102584838867,3.087410336323772,2.5208306312561035,0.03798072040081024,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,1,0,3,9.607921600341797,3.099664756121506,2.535731792449951,0.03821384906768799,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,2,0,3,9.638250350952148,3.104553164458961,2.54123592376709,0.03829706087708473,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,3,0,3,9.656195640563965,3.107441977022896,2.5449066162109375,0.03835287317633629,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,2,0,2,9.668913841247559,3.1094877136350867,2.5489604473114014,0.0384165458381176,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,2,0,1,9.690476417541504,3.112953005996317,2.5546700954437256,0.0385056808590889,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,0,0,3,12.749462127685547,3.5706388962881066,2.9482297897338867,0.04426924139261246,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,0,0,2,12.867924690246582,3.58718896773596,2.9741744995117188,0.044637978076934814,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,0,0,1,12.91667366027832,3.593977415104096,2.972252368927002,0.04461155831813812,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,0,0,0,12.957110404968262,3.5995986449836685,2.9982240200042725,0.04498005658388138,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,3,1,2,19.940507888793945,4.465479581052179,3.664874792098999,0.05529523268342018,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,0,1,0,20.141448974609375,4.4879225678045485,3.682039499282837,0.055558133870363235,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,1,1,1,20.225738525390625,4.497303472681227,3.6896891593933105,0.05567457899451256,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,0,1,2,20.297677993774414,4.505294440297372,3.696094512939453,0.055772241204977036,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,2,1,3,20.308427810668945,4.506487302841199,3.6966912746429443,0.05578164383769035,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,2,1,0,20.313709259033203,4.507073247577989,3.6974968910217285,0.055793650448322296,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,0,1,1,20.340368270874023,4.510029741683975,3.699885845184326,0.05583016201853752,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,1,1,0,20.346240997314453,4.510680768721552,3.7004220485687256,0.055838365107774734,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,2,1,1,20.347219467163086,4.510789228855976,3.7005457878112793,0.055840201675891876,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,1,1,3,20.398557662963867,4.516476244038472,3.7053117752075195,0.05591297522187233,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,3,1,1,20.46419334411621,4.523736657246553,3.7113356590270996,0.05600503832101822,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,3,1,0,20.52045440673828,4.52995081725379,3.7163591384887695,0.05608196556568146,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_2,0,1,3,20.580984115600586,4.536626953541649,3.7219767570495605,0.056167684495449066,0.6,False,952,2025-03-23,target_end_strictly_before_forecast_origin,2.0
fold_3,0,0,0,19.979448318481445,4.469837616567457,3.69061017036438,0.05170923471450806,0.4166666666666667,True,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,0,0,1,20.386280059814453,4.515116837891845,3.720913887023926,0.052142754197120667,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,0,0,2,20.6049747467041,4.539270287910172,3.7371766567230225,0.05237409844994545,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,0,0,3,21.150230407714844,4.598937965195317,3.774880886077881,0.052911125123500824,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,2,0,1,27.68211555480957,5.261379624662107,4.2098188400268555,0.05901245400309563,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,2,0,2,27.689319610595703,5.262064196738359,4.211941719055176,0.05904155597090721,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,3,0,3,27.692943572998047,5.262408533456714,4.214029312133789,0.05906982347369194,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,2,0,3,27.758586883544922,5.268641844303418,4.218660354614258,0.0591338649392128,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,1,0,3,27.84468650817871,5.276806468706116,4.224495887756348,0.059215083718299866,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,3,0,2,28.03642463684082,5.294943308180062,4.2406487464904785,0.05943954363465309,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,3,0,0,28.48261833190918,5.336910935354756,4.267474174499512,0.05981117859482765,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,1,0,2,28.726192474365234,5.359682124376896,4.283457279205322,0.060033638030290604,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,3,0,1,28.771217346191406,5.363880810214877,4.286401271820068,0.060074660927057266,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,2,0,0,28.78877830505371,5.365517524438226,4.287571907043457,0.06009084731340408,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,1,1,2,28.82707405090332,5.369085029211525,4.2901835441589355,0.0601276233792305,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,1,0,1,28.90591049194336,5.376421718200997,4.295171737670898,0.060196615755558014,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,2,1,2,29.209505081176758,5.404581859975548,4.3148603439331055,0.06047125160694122,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,3,1,3,29.54970932006836,5.435964433296851,4.335214138031006,0.0607546903192997,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,1,0,0,29.67947006225586,5.447886751966845,4.344161033630371,0.06087835878133774,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,3,1,2,46.22073745727539,6.798583489027357,5.945335865020752,0.08344732969999313,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,0,1,0,46.49237823486328,6.818531970656387,5.96527099609375,0.08372812718153,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,0,1,2,46.52916717529297,6.821229154286855,5.96801233291626,0.08376672863960266,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,1,1,1,46.532142639160156,6.821447254004106,5.968234062194824,0.08376984298229218,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,2,1,0,46.5356559753418,6.821704770461838,5.9684977531433105,0.08377356827259064,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,0,1,1,46.55316162109375,6.8229877342036716,5.969811916351318,0.0837920755147934,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,1,1,0,46.55704116821289,6.823272028009208,5.970103740692139,0.0837961807847023,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,2,1,1,46.56007766723633,6.823494534857951,5.970327854156494,0.0837993323802948,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,1,1,3,46.569942474365234,6.824217352514883,5.971068382263184,0.0838097408413887,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,3,1,0,46.59804153442383,6.82627581734168,5.973208427429199,0.08383987098932266,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,3,1,1,46.60447311401367,6.826746891017248,5.973663330078125,0.08384626358747482,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,0,1,3,46.606056213378906,6.826862838330569,5.973804950714111,0.0838482528924942,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
fold_3,2,1,3,46.92144775390625,6.849923193285181,5.997269630432129,0.08417866379022598,0.4166666666666667,False,1012,2025-05-22,target_end_strictly_before_forecast_origin,3.0
