seed,rolling_val_rmse_mean,rolling_val_rmse_std,rolling_val_mae_mean,rolling_val_mae_std,rolling_val_mse_mean,rolling_val_mape_mean,rolling_val_direction_acc_mean,final_valid_rmse,final_valid_mae,final_valid_mse,final_valid_mape,final_valid_direction_acc,test_rmse,test_mae,test_mse,test_mape,test_direction_acc,train_rmse,train_mae,train_mse,train_mape,train_direction_acc,best_epoch_final
42,2.2681567562052396,0.3317025654927571,1.7055144309997559,0.3577773743714751,5.25456166267395,0.025989380354682606,0.2222222222222222,2.5957755946253496,2.1271746158599854,6.738050937652588,0.03248776122927666,0.6666666666666666,15.814216128619696,12.391422271728516,250.0894317626953,0.12525294721126556,0.95,3.493994465090424,2.66676926612854,12.20799732208252,0.03324425220489502,0.4386252045826514,7
43,2.2962040935623884,0.3868705451254236,1.7302873134613037,0.3702176926692582,5.4222220579783125,0.026320701465010643,0.45,2.6843032454291804,2.1679954528808594,7.205483913421631,0.033020343631505966,0.6666666666666666,16.002044547103974,12.754362106323242,256.0654296875,0.13004599511623383,0.9166666666666666,3.1152818251676244,2.048610210418701,9.704980850219727,0.02555444836616516,0.4034369885433715,20
44,2.2854817909370087,0.34658184670365094,1.707937200864156,0.35975389394289425,5.3435459931691485,0.02600339489678542,0.35555555555555557,2.716352436014264,2.183467388153076,7.378570556640625,0.03321601077914238,0.6666666666666666,16.213643411214385,12.9671630859375,262.8822326660156,0.13235129415988922,0.95,3.5510063142024766,2.75247859954834,12.60964584350586,0.03426302224397659,0.4402618657937807,4
